analwc5
732.1425223442208
356.9260868609969
466.9660821326082
40.41430112381333
1230.9965352008478
375.4226057637116
102.42369277250093
55.41998662834466
73.89141763853759
55.918748947738266
38.28672265078565
391.44924657010256
398.5075467612542
64.83466666444896
892.371197660014
505.3221796192955
1934.5123679216008
176.3154912865818
151.97777111499698
145.90411086594992
990.9859519490313
1055.3365452229816
454.1756431690654
59.09945810275998
531.8509839014343
861.1517067679133
900.5974573126126
152.39643707652982
109.0026268755656
221.26176277654605
497.7128079764293
551.2549198574494
307.2304538510911
52.357404509464246
446.795973890274
187.6165611788488
1417.074149968464
532.0662200595962
47.51951746620909
427.72630151623025
200.1816872637889
143.22896921456632
688.6468743177576
676.231401005265
28.331374324434016
231.82209836348707
504.3825049144356
405.5892825063255
453.5153773512572
174.44670969288308
1432.7809502034481
23.994166060402133
659.4750321033689
831.1556379538686
63.13809910589259
8.483627903100382
67.84993640746498
548.9166111838165
637.5470365204839
94.36292260759666
662.7461689280098
556.7502918382916
44.3948245300737
437.7632743840626
483.4676465918093
2005.1994650093995
812.7383666889876
93.8021709797905
361.98842717612695
303.623705268545
148.28713848073727
522.5460023725304
1157.229404026317
501.54246291830225
690.3356749996613
606.9450570853305
502.9837487523043
467.72791120994486
147.98748264814142
126.9537107821081
286.41652657020086
62.042452189557494
305.1512671165925
405.17424962458483
143.7060035945685
592.572374105734
299.9308476316588
211.52235412625365
552.6967321510471
288.32037041701653
315.0725628710811
517.8749374148272
579.99151920246
264.5786830305548
57.5101694446784
1293.5208982673198
414.5494470038014
315.11658434031904
212.59054496736607
579.3080115600493
258.79461671801585
645.1210964338825
798.2776440368398
552.0997445572895
176.33999143178994
198.7404660261176
352.4861096517319
272.58671350700456
535.2115807495627
167.54360119378546
302.1717571891331
45.63893769925382
596.8211107790632
445.34493110624027
200.54137240783749
108.17240692281936
236.21750957169903
308.6298406105278
1190.324239368481
431.21834291670257
581.2367307022415
1076.9366375950715
341.9599557489729
100.61761320609828
704.6630874330533
163.91845446967255
328.71974070550493
44.79328188677455
186.21124501320946
417.12098317634053
386.95665694640417
575.70306965388
218.68253551358276
890.0066018794284
417.37361899442703
328.23829798215445
20.21659179583508
368.3946597269499
338.8829363002895
115.48797384805304
32.58674786040993
315.78778635333686
158.14727015632914
237.45795795085246
330.01206691438483
512.1280182532712
110.58125835863628
357.1422230870077
39.81015605393776
682.4394609281716
606.2785378889513
175.8639175655382
386.5066717290333
520.917569904414
451.8776097451197
568.8924064186128
838.4721082667562
281.5903334667708
122.36646451053852
66.03628902872704
183.6072032230117
43.54184634245503
124.30372042647848
537.6068565033627
279.57138154450365
129.938593274534
647.4624118636673
497.52334544654695
436.824147772147
185.8118166266583
17.446437202307877
1058.6426980488225
60.96032653823558
535.7003261241559
894.1288653530222
222.01867128206692
224.93857131696623
752.8817509472935
545.1639407540508
2268.8825904411374
345.11778945584854
484.9929895082317
442.9150489571031
734.6065856349044
105.74861468949469
299.75881212816205
1939.8724080881052
544.6327799068058
54.55941719558982
32.50334057407995
246.9970366986824
374.5650405571019
870.1578524837654
249.65588802248755
214.5609230711424
18.280336366122974
57.91444937541878
633.8951449467497
304.8446299265372
329.5190123515016
114.70346341936629
625.7420603692151
41.213668073250645
7.292409031661625
189.50418509189132
585.9714163211188
80.22532077590844
288.2371995645393
505.4081215147782
41.7127204673836
50.737811957775556
301.6337605169589
726.5444456250018
1181.9305088640215
79.39845199750859
654.8463837459703
363.11187114648385
78.17038669389486
1092.0439117169258
296.9790304717476
295.17624125211535
353.8877582082226
39.67041774596911
191.76673210539178
67.87611786115461
644.6610497240533
10.489525447290543
106.83976519103442
310.9723561507277
632.2534728006606
508.31497115392284
17.27706892111256
289.84010198261973
338.66964965369164
45.4466633734065
1128.5231710828402
108.60973448276475
641.6059870197633
